sys_mod_count,made_sla,caller_id,opened_by,contact_type,location,category,subcategory,u_symptom,impact,urgency,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,caused_by,closed_code,resolved_by,opened_at,resolution_time_hours,aging_days,priority,sla_breach_flag,created_month
0,True,Caller 4312,Opened by  443,Phone,Location 204,Category 53,Subcategory 20,?,2 - Medium,2 - Medium,Group 70,Resolver 57,True,False,Do Not Notify,?,?,?,code 6,Resolved by 53,2016-03-04 13:10:00,477.9166667,19,3,1,2016-03
0,True,Caller 1612,Opened by  390,Phone,Location 42,Category 9,Subcategory 164,?,2 - Medium,2 - Medium,Group 70,Resolver 31,True,False,Do Not Notify,?,?,?,code 6,Resolved by 30,2016-03-04 13:12:00,284.2333333,11,3,1,2016-03
0,True,Caller 2462,Opened by  501,Phone,Location 143,Category 45,Subcategory 200,?,3 - Low,3 - Low,Group 39,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 166,2016-03-04 13:12:00,4.183333333,0,4,0,2016-03
0,True,Caller 3899,Opened by  301,Phone,Location 161,Category 32,Subcategory 9,Symptom 6,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 189,2016-03-04 13:20:00,15.1,0,3,0,2016-03
0,True,Caller 5556,Opened by  62,Phone,Location 204,Category 9,Subcategory 164,?,2 - Medium,2 - Medium,Group 25,Resolver 125,True,False,Do Not Notify,?,?,?,code 5,Resolved by 113,2016-03-04 13:24:00,235.3333333,9,3,1,2016-03
0,True,Caller 1594,Opened by  386,Phone,Location 204,Category 61,Subcategory 164,?,2 - Medium,2 - Medium,Group 25,Resolver 58,True,False,Do Not Notify,?,?,?,code 6,Resolved by 53,2016-03-04 13:30:00,69.46666667,2,3,1,2016-03
0,True,Caller 2715,Opened by  62,Phone,Location 51,Category 44,Subcategory 54,?,2 - Medium,2 - Medium,Group 70,Resolver 33,True,False,Do Not Notify,?,?,?,code 6,Resolved by 32,2016-03-04 13:36:00,0.133333333,0,3,0,2016-03
0,True,Caller 633,Opened by  59,Phone,Location 161,Category 40,Subcategory 215,Symptom 473,2 - Medium,2 - Medium,Group 23,Resolver 24,True,False,Do Not Notify,?,?,?,code 10,Resolved by 22,2016-03-04 13:37:00,73.16666667,3,3,1,2016-03
0,True,Caller 5346,Opened by  301,Phone,Location 143,Category 51,Subcategory 6,Symptom 524,2 - Medium,2 - Medium,Group 70,Resolver 93,True,False,Do Not Notify,?,?,?,code 6,Resolved by 84,2016-03-04 13:44:00,169.8666667,7,3,1,2016-03
0,True,Caller 423,Opened by  501,Phone,Location 143,Category 45,Subcategory 200,?,3 - Low,2 - Medium,Group 39,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 166,2016-03-04 13:44:00,3.683333333,0,4,0,2016-03
0,True,Caller 4345,Opened by  59,Phone,Location 56,Category 45,Subcategory 200,Symptom 249,2 - Medium,2 - Medium,Group 10,Resolver 25,True,False,Do Not Notify,?,?,?,?,Resolved by 23,2016-03-04 13:49:00,142.4833333,5,3,1,2016-03
0,True,Caller 5528,Opened by  221,Phone,Location 93,Category 42,Subcategory 106,Symptom 4,2 - Medium,2 - Medium,Group 6,Resolver 176,True,False,Do Not Notify,?,?,?,code 6,Resolved by 159,2016-03-04 13:52:00,138.85,5,3,1,2016-03
0,True,Caller 3830,Opened by  62,Phone,Location 35,Category 44,Subcategory 54,?,2 - Medium,2 - Medium,Group 70,Resolver 33,True,False,Do Not Notify,?,?,?,code 6,Resolved by 32,2016-03-04 13:54:00,0.116666667,0,3,0,2016-03
0,True,Caller 5356,Opened by  390,Phone,Location 93,Category 13,Subcategory 69,?,2 - Medium,2 - Medium,Group 70,Resolver 215,True,False,Do Not Notify,?,?,?,code 6,Resolved by 196,2016-03-04 13:57:00,116.6333333,4,3,1,2016-03
0,True,Caller 5457,Opened by  443,Phone,Location 204,Category 45,Subcategory 29,?,2 - Medium,2 - Medium,Group 65,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 15,2016-03-04 14:01:00,187.7333333,7,3,1,2016-03
0,True,Caller 4419,Opened by  59,Phone,Location 143,Category 26,Subcategory 164,Symptom 4,2 - Medium,2 - Medium,Group 39,?,True,False,Do Not Notify,?,?,?,code 9,Resolved by 103,2016-03-04 14:04:00,170.1833333,7,3,1,2016-03
0,True,Caller 3160,Opened by  402,Phone,Location 204,Category 61,Subcategory 164,?,2 - Medium,2 - Medium,Group 72,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 180,2016-03-04 14:04:00,452.85,18,3,1,2016-03
0,True,Caller 618,Opened by  221,Phone,Location 108,Category 42,Subcategory 31,Symptom 4,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 10,Resolved by 103,2016-03-04 14:06:00,0.283333333,0,3,0,2016-03
0,True,Caller 447,Opened by  390,Phone,Location 108,Category 23,Subcategory 3,?,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 7,Resolved by 11,2016-03-04 14:06:00,187.7,7,3,1,2016-03
0,True,Caller 1840,Opened by  402,Phone,Location 143,Category 24,Subcategory 228,Symptom 116,1 - High,1 - High,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,code 6,Resolved by 71,2016-03-04 14:08:00,95.98333333,3,1,1,2016-03
0,True,Caller 747,Opened by  62,Phone,Location 231,Category 43,Subcategory 105,Symptom 4,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 166,2016-03-04 14:10:00,115.7,4,3,1,2016-03
0,True,Caller 2105,Opened by  390,Phone,Location 204,Category 40,Subcategory 215,?,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 180,2016-03-04 14:11:00,141.5333333,5,3,1,2016-03
0,True,Caller 1207,Opened by  501,Phone,Location 108,Category 20,Subcategory 125,?,3 - Low,2 - Medium,Group 27,Resolver 34,True,False,Do Not Notify,?,?,?,code 6,Resolved by 33,2016-03-04 14:11:00,0.55,0,4,0,2016-03
0,True,Caller 5457,Opened by  443,Phone,Location 204,Category 55,Subcategory 170,Symptom 387,2 - Medium,2 - Medium,Group 25,?,True,False,Do Not Notify,?,?,?,code 9,Resolved by 133,2016-03-04 14:14:00,404.2,16,3,1,2016-03
0,True,Caller 416,Opened by  55,Phone,Location 161,Category 53,Subcategory 117,Symptom 387,2 - Medium,2 - Medium,Group 24,Resolver 24,True,False,Do Not Notify,?,?,?,code 6,Resolved by 22,2016-03-04 14:15:00,0.183333333,0,3,0,2016-03
0,True,Caller 3436,Opened by  59,Phone,Location 51,Category 26,Subcategory 164,Symptom 208,2 - Medium,2 - Medium,Group 30,Resolver 201,True,False,Do Not Notify,?,?,?,code 6,Resolved by 183,2016-03-04 14:16:00,167.1166667,6,3,1,2016-03
0,True,Caller 5457,Opened by  443,Phone,Location 204,Category 55,Subcategory 170,Symptom 4,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 152,2016-03-04 14:19:00,3.933333333,0,3,0,2016-03
0,True,Caller 3911,Opened by  386,Phone,Location 108,Category 53,Subcategory 117,?,2 - Medium,2 - Medium,Group 27,Resolver 170,True,False,Do Not Notify,?,?,?,code 9,Resolved by 153,2016-03-04 14:19:00,68.76666667,2,3,1,2016-03
0,True,Caller 2487,Opened by  390,Phone,Location 136,Category 34,Subcategory 197,?,2 - Medium,2 - Medium,Group 70,Resolver 82,True,False,Do Not Notify,?,?,?,code 9,Resolved by 75,2016-03-04 14:21:00,933.7,38,3,1,2016-03
0,True,Caller 2535,Opened by  59,Phone,Location 44,Category 44,Subcategory 54,Symptom 4,2 - Medium,2 - Medium,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,code 7,Resolved by 134,2016-03-04 14:21:00,196.45,8,3,1,2016-03
0,True,Caller 2338,Opened by  301,Phone,Location 204,Category 26,Subcategory 275,Symptom 315,2 - Medium,2 - Medium,Group 25,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 180,2016-03-04 14:25:00,140.8833333,5,3,1,2016-03
0,True,Caller 2163,Opened by  402,Phone,Location 143,Category 53,Subcategory 153,Symptom 6,2 - Medium,2 - Medium,Group 51,Resolver 2,True,False,Do Not Notify,?,?,?,code 7,Resolved by 2,2016-03-04 14:25:00,307.65,12,3,1,2016-03
0,True,Caller 422,Opened by  386,Phone,Location 204,Category 53,Subcategory 168,?,2 - Medium,2 - Medium,Group 25,Resolver 140,True,False,Do Not Notify,?,?,?,code 6,Resolved by 126,2016-03-04 14:26:00,266.4666667,11,3,1,2016-03
0,True,Caller 3603,Opened by  443,Phone,Location 204,Category 53,Subcategory 117,Symptom 387,2 - Medium,2 - Medium,Group 25,Resolver 58,True,False,Do Not Notify,?,?,?,code 6,Resolved by 53,2016-03-04 14:26:00,122.2333333,5,3,1,2016-03
0,True,Caller 5596,Opened by  402,Phone,Location 51,Category 45,Subcategory 223,Symptom 4,2 - Medium,2 - Medium,Group 39,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 166,2016-03-04 14:31:00,67.75,2,3,1,2016-03
0,True,Caller 3694,Opened by  59,Phone,Location 143,Category 24,Subcategory 164,Symptom 329,2 - Medium,2 - Medium,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,code 6,Resolved by 71,2016-03-04 14:33:00,2.233333333,0,3,0,2016-03
0,True,Caller 93,Opened by  390,Phone,Location 161,Category 45,Subcategory 200,?,2 - Medium,2 - Medium,Group 70,Resolver 216,True,False,Do Not Notify,?,?,?,code 1,Resolved by 197,2016-03-04 14:33:00,68.93333333,2,3,1,2016-03
0,True,Caller 952,Opened by  325,Phone,Location 136,Category 42,Subcategory 224,Symptom 470,2 - Medium,2 - Medium,Group 33,Resolver 159,True,False,Do Not Notify,?,?,?,code 6,Resolved by 143,2016-03-04 14:33:00,264.8833333,11,3,1,2016-03
0,True,Caller 422,Opened by  386,Phone,Location 204,Category 34,Subcategory 294,?,2 - Medium,2 - Medium,Group 9,Resolver 125,True,False,Do Not Notify,?,?,?,code 5,Resolved by 113,2016-03-04 14:34:00,2781.116667,115,3,1,2016-03
0,True,Caller 5559,Opened by  221,Phone,Location 204,Category 40,Subcategory 69,Symptom 4,2 - Medium,2 - Medium,Group 70,Resolver 17,True,False,Do Not Notify,?,?,?,code 7,Resolved by 15,2016-03-04 14:35:00,235.2833333,9,3,1,2016-03
0,True,Caller 1286,Opened by  443,Phone,Location 143,Category 45,Subcategory 200,Symptom 470,2 - Medium,2 - Medium,Group 70,Resolver 13,True,False,Do Not Notify,?,?,?,code 6,Resolved by 189,2016-03-04 14:36:00,120.4,5,3,1,2016-03
0,True,Caller 2104,Opened by  59,Phone,Location 161,Category 53,Subcategory 117,?,2 - Medium,2 - Medium,Group 24,Resolver 249,True,False,Do Not Notify,?,?,?,code 6,Resolved by 227,2016-03-04 14:37:00,65.75,2,3,1,2016-03
0,True,Caller 1848,Opened by  301,Phone,Location 177,Category 42,Subcategory 31,Symptom 387,2 - Medium,2 - Medium,Group 70,Resolver 17,True,False,Do Not Notify,?,?,?,code 7,Resolved by 15,2016-03-04 14:41:00,137.4833333,5,3,1,2016-03
0,True,Caller 3873,Opened by  59,Phone,Location 204,Category 45,Subcategory 200,?,2 - Medium,2 - Medium,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,code 7,Resolved by 134,2016-03-04 14:42:00,270.2333333,11,3,1,2016-03
0,True,Caller 5596,Opened by  402,Phone,Location 51,Category 34,Subcategory 154,Symptom 494,2 - Medium,2 - Medium,Group 30,Resolver 69,True,False,Do Not Notify,?,?,?,code 6,Resolved by 62,2016-03-04 14:43:00,2281.8,95,3,1,2016-03
0,True,Caller 2626,Opened by  443,Phone,Location 93,Category 9,Subcategory 164,Symptom 571,2 - Medium,2 - Medium,Group 23,Resolver 215,True,False,Do Not Notify,?,?,?,code 6,Resolved by 196,2016-03-04 14:44:00,1.316666667,0,3,0,2016-03
0,True,Caller 4106,Opened by  221,Phone,Location 204,Category 23,Subcategory 3,Symptom 4,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 24,2016-03-04 14:44:00,340.0666667,14,3,1,2016-03
0,True,Caller 4428,Opened by  325,Phone,Location 108,Category 55,Subcategory 305,?,2 - Medium,2 - Medium,Group 33,Resolver 159,True,False,Do Not Notify,?,?,?,code 8,Resolved by 143,2016-03-04 14:45:00,811.0333333,33,3,1,2016-03
0,True,Caller 486,Opened by  55,Phone,Location 204,Category 26,Subcategory 164,Symptom 387,2 - Medium,2 - Medium,Group 70,Resolver 224,True,False,Do Not Notify,?,?,?,code 6,Resolved by 203,2016-03-04 14:46:00,65.4,2,3,1,2016-03
0,True,Caller 1265,Opened by  301,Phone,Location 204,Category 37,Subcategory 123,Symptom 6,2 - Medium,2 - Medium,Group 25,Resolver 125,True,False,Do Not Notify,?,?,?,code 5,Resolved by 113,2016-03-04 14:47:00,306.8,12,3,1,2016-03
0,True,Caller 1671,Opened by  59,Phone,Location 83,Category 23,Subcategory 75,?,2 - Medium,2 - Medium,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,code 6,Resolved by 189,2016-03-04 14:48:00,60.3,2,3,1,2016-03
0,True,Caller 3719,Opened by  240,Phone,Location 143,Category 45,Subcategory 223,Symptom 6,2 - Medium,2 - Medium,Group 64,Resolver 127,True,False,Do Not Notify,?,?,?,code 7,Resolved by 115,2016-03-04 14:49:00,0.05,0,3,0,2016-03
0,True,Caller 363,Opened by  325,Phone,Location 108,Category 55,Subcategory 270,?,2 - Medium,2 - Medium,Group 33,Resolver 159,True,False,Do Not Notify,?,?,?,code 6,Resolved by 143,2016-03-04 14:50:00,1005.05,41,3,1,2016-03
0,True,Caller 2843,Opened by  443,Phone,Location 204,Category 26,Subcategory 275,?,2 - Medium,2 - Medium,Group 25,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 53,2016-03-04 14:52:00,73.73333333,3,3,1,2016-03
0,True,Caller 2869,Opened by  402,Phone,Location 136,Category 22,Subcategory 277,?,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 175,2016-03-04 14:52:00,120.1333333,5,3,1,2016-03
0,True,Caller 2869,Opened by  301,Phone,Location 136,Category 22,Subcategory 277,Symptom 69,2 - Medium,2 - Medium,Group 29,?,True,False,Do Not Notify,?,?,?,code 7,Resolved by 209,2016-03-04 14:52:00,667.5166667,27,3,1,2016-03
0,True,Caller 4019,Opened by  386,Phone,Location 204,Category 42,Subcategory 31,?,2 - Medium,2 - Medium,Group 39,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 166,2016-03-04 14:57:00,67.38333333,2,3,1,2016-03
0,True,Caller 178,?,Phone,Location 161,Category 53,Subcategory 80,?,2 - Medium,2 - Medium,Group 19,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 189,2016-03-04 14:57:00,201.7,8,3,1,2016-03
0,True,Caller 5624,Opened by  390,Phone,Location 161,Category 26,Subcategory 275,?,2 - Medium,2 - Medium,Group 70,Resolver 24,True,False,Do Not Notify,?,?,?,code 9,Resolved by 22,2016-03-04 14:59:00,235.4166667,9,3,1,2016-03
0,False,Caller 3571,Opened by  325,Phone,Location 83,Category 55,Subcategory 270,Symptom 208,2 - Medium,2 - Medium,Group 33,Resolver 159,False,False,Do Not Notify,?,?,?,code 1,Resolved by 143,2016-03-04 15:00:00,163.6333333,6,3,1,2016-03
0,True,Caller 3571,Opened by  325,Phone,Location 83,Category 55,Subcategory 270,?,3 - Low,3 - Low,Group 33,Resolver 159,True,False,Do Not Notify,?,?,?,code 1,Resolved by 143,2016-03-04 15:04:00,1321.116667,55,4,1,2016-03
0,True,Caller 2553,Opened by  443,Phone,Location 108,Category 40,Subcategory 215,?,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 9,Resolved by 133,2016-03-04 15:04:00,311.8166667,12,3,1,2016-03
0,True,Caller 4162,Opened by  390,Phone,Location 204,Category 24,Subcategory 164,?,2 - Medium,2 - Medium,Group 25,Resolver 125,True,False,Do Not Notify,?,?,?,code 5,Resolved by 113,2016-03-04 15:05:00,94.13333333,3,3,1,2016-03
0,True,Caller 5198,Opened by  402,Phone,Location 56,Category 45,Subcategory 229,Symptom 142,2 - Medium,2 - Medium,Group 6,Resolver 22,True,False,Do Not Notify,?,?,?,code 6,Resolved by 20,2016-03-04 15:08:00,116.6833333,4,3,1,2016-03
0,True,Caller 618,?,Phone,Location 108,Category 45,Subcategory 200,?,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 11,?,2016-03-04 15:10:00,120.8333333,5,3,1,2016-03
0,True,Caller 113,Opened by  390,Phone,Location 161,Category 23,Subcategory 3,?,2 - Medium,2 - Medium,Group 24,Resolver 164,True,False,Do Not Notify,?,?,?,code 6,Resolved by 147,2016-03-04 15:12:00,1.516666667,0,3,0,2016-03
0,True,Caller 4152,Opened by  443,Phone,Location 39,Category 61,Subcategory 16,?,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 180,2016-03-04 15:12:00,141.15,5,3,1,2016-03
0,True,Caller 1758,Opened by  390,Phone,Location 143,Category 45,Subcategory 200,?,2 - Medium,2 - Medium,Group 55,Resolver 214,True,False,Do Not Notify,?,?,?,code 9,Resolved by 195,2016-03-04 15:17:00,68.0,2,3,1,2016-03
0,True,Caller 1347,Opened by  221,Phone,Location 204,Category 61,Subcategory 164,Symptom 4,2 - Medium,2 - Medium,Group 25,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 53,2016-03-04 15:21:00,67.25,2,3,1,2016-03
0,True,Caller 1141,Opened by  402,Phone,Location 93,Category 20,Subcategory 103,Symptom 592,1 - High,1 - High,Group 70,Resolver 215,True,False,Do Not Notify,?,?,?,code 6,Resolved by 196,2016-03-04 15:25:00,73.43333333,3,1,1,2016-03
0,True,Caller 2735,Opened by  59,Phone,Location 108,Category 45,Subcategory 223,?,2 - Medium,2 - Medium,Group 67,Resolver 159,True,False,Do Not Notify,?,?,?,code 1,Resolved by 143,2016-03-04 15:26:00,73.21666667,3,3,1,2016-03
0,True,Caller 5052,Opened by  55,Phone,Location 161,Category 45,Subcategory 199,?,2 - Medium,2 - Medium,Group 12,Resolver 153,True,False,Do Not Notify,?,CHG0000461,?,code 6,Resolved by 137,2016-03-04 15:29:00,572.3166667,23,3,1,2016-03
0,True,Caller 5356,Opened by  443,Phone,Location 93,Category 45,Subcategory 200,Symptom 187,2 - Medium,2 - Medium,Group 12,Resolver 147,True,False,Do Not Notify,?,?,?,code 7,Resolved by 20,2016-03-04 15:30:00,2978.05,124,3,1,2016-03
0,True,Caller 2139,Opened by  390,Phone,Location 108,Category 24,Subcategory 164,?,2 - Medium,2 - Medium,Group 70,Resolver 34,True,False,Do Not Notify,?,?,?,code 6,Resolved by 33,2016-03-04 15:30:00,65.66666667,2,3,1,2016-03
0,True,Caller 2695,Opened by  221,Phone,Location 143,Category 37,Subcategory 123,Symptom 208,2 - Medium,2 - Medium,Group 48,Resolver 74,True,False,Do Not Notify,?,?,?,code 8,Resolved by 67,2016-03-04 15:36:00,455.15,18,3,1,2016-03
0,True,Caller 1326,?,Phone,Location 51,Category 45,Subcategory 88,Symptom 235,2 - Medium,2 - Medium,Group 31,Resolver 139,True,False,Do Not Notify,?,?,?,code 6,Resolved by 125,2016-03-04 15:40:00,96.85,4,3,1,2016-03
0,True,Caller 1873,Opened by  240,Phone,Location 108,Category 23,Subcategory 3,Symptom 232,2 - Medium,2 - Medium,Group 72,?,True,False,Do Not Notify,?,?,?,code 11,Resolved by 127,2016-03-04 15:42:00,596.0333333,24,3,1,2016-03
0,True,Caller 5117,Opened by  443,Phone,Location 99,Category 45,Subcategory 200,Symptom 4,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 189,2016-03-04 15:44:00,298.05,12,3,1,2016-03
0,True,Caller 4636,Opened by  221,Phone,Location 204,Category 53,Subcategory 269,Symptom 387,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 9,Resolved by 103,2016-03-04 15:45:00,0.45,0,3,0,2016-03
0,True,Caller 4509,Opened by  325,Phone,Location 136,Category 55,Subcategory 270,?,2 - Medium,2 - Medium,Group 33,Resolver 159,True,False,Do Not Notify,?,?,?,code 7,Resolved by 143,2016-03-04 15:45:00,1319.7,54,3,1,2016-03
0,True,Caller 796,Opened by  390,Phone,Location 93,Category 26,Subcategory 175,?,2 - Medium,2 - Medium,Group 70,Resolver 13,True,False,Do Not Notify,?,?,?,code 6,Resolved by 11,2016-03-04 15:47:00,308.6166667,12,3,1,2016-03
0,True,Caller 4916,Opened by  402,Phone,Location 204,Category 37,Subcategory 123,Symptom 521,2 - Medium,2 - Medium,Group 25,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 11,2016-03-04 15:51:00,455.6333333,18,3,1,2016-03
0,True,Caller 685,Opened by  59,Phone,Location 143,Category 26,Subcategory 175,?,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 7,Resolved by 15,2016-03-04 15:52:00,96.7,4,3,1,2016-03
0,True,Caller 3481,Opened by  443,Phone,Location 204,Category 45,Subcategory 200,?,2 - Medium,2 - Medium,Group 10,Resolver 200,True,False,Do Not Notify,?,?,?,code 6,Resolved by 182,2016-03-04 15:53:00,452.1,18,3,1,2016-03
0,True,Caller 1848,Opened by  390,Phone,Location 177,Category 9,Subcategory 164,?,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 7,Resolved by 114,2016-03-04 15:54:00,1.233333333,0,3,0,2016-03
0,True,Caller 2229,Opened by  390,Phone,Location 42,Category 61,Subcategory 164,?,2 - Medium,2 - Medium,Group 72,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 180,2016-03-04 15:58:00,450.1,18,3,1,2016-03
0,True,Caller 3394,Opened by  390,Phone,Location 51,Category 24,Subcategory 164,?,2 - Medium,2 - Medium,Group 70,Resolver 184,True,False,Do Not Notify,?,?,?,code 6,Resolved by 167,2016-03-04 15:58:00,141.35,5,3,1,2016-03
0,True,Caller 3753,Opened by  443,Phone,Location 93,Category 13,Subcategory 302,?,2 - Medium,2 - Medium,Group 70,Resolver 215,True,False,Do Not Notify,?,?,?,code 6,Resolved by 196,2016-03-04 15:59:00,403.9666667,16,3,1,2016-03
0,True,Caller 262,Opened by  59,Phone,Location 143,Category 32,Subcategory 9,?,2 - Medium,2 - Medium,Group 70,Resolver 236,True,False,Do Not Notify,?,?,?,code 6,Resolved by 215,2016-03-04 15:59:00,120.1666667,5,3,1,2016-03
0,True,Caller 1448,Opened by  390,Phone,Location 204,Category 45,Subcategory 200,?,2 - Medium,2 - Medium,Group 55,Resolver 25,True,False,Do Not Notify,?,?,?,?,Resolved by 23,2016-03-04 16:01:00,241.3833333,10,3,1,2016-03
0,True,Caller 1146,Opened by  443,Phone,Location 204,Category 26,Subcategory 275,Symptom 387,2 - Medium,2 - Medium,Group 25,Resolver 17,True,False,Do Not Notify,?,?,?,code 7,Resolved by 15,2016-03-04 16:03:00,256.1166667,10,3,1,2016-03
0,True,Caller 468,Opened by  402,Phone,Location 93,Category 45,Subcategory 229,Symptom 249,2 - Medium,2 - Medium,Group 17,Resolver 237,True,False,Do Not Notify,?,?,?,code 7,Resolved by 216,2016-03-04 16:03:00,406.8833333,16,3,1,2016-03
0,True,Caller 4331,Opened by  390,Phone,Location 142,Category 45,Subcategory 200,?,2 - Medium,2 - Medium,Group 55,Resolver 214,True,False,Do Not Notify,?,?,?,code 9,Resolved by 195,2016-03-04 16:04:00,0.233333333,0,3,0,2016-03
0,True,Caller 5348,Opened by  443,Phone,Location 93,Category 23,Subcategory 3,Symptom 4,2 - Medium,2 - Medium,Group 76,Resolver 17,True,False,Do Not Notify,?,?,?,code 7,Resolved by 15,2016-03-04 16:05:00,113.75,4,3,1,2016-03
